https://twitter.com/MapPornTweet/status/1089479403124314113,Chocolate with a (dated) map of Africa! https://t.co/CN8sgANr4J #MapPorn https://t.co/4PJedYAIPn,2019-01-27 11:05 +0000,23.1319,food
https://twitter.com/MapPornTweet/status/1086459500834373632,World Map according to Anaximander (610-546 BC). https://t.co/dD68R2UVGN #MapPorn https://t.co/kok0OHeJeF,2019-01-19 03:05 +0000,17.6246,history
https://twitter.com/MapPornTweet/status/1083681209039826944,Map of fictional locations in #Britain https://t.co/OnPEytDjri #MapPorn https://t.co/883MPbPjKM,2019-01-11 11:05 +0000,15.2003,local
https://twitter.com/MapPornTweet/status/1080057318316724225,Map of provinces's flags of #Argentina https://t.co/pTBIsZoJwA #MapPorn https://t.co/8X2eHuiPwC,2019-01-01 11:05 +0000,14.9096,flags
https://twitter.com/MapPornTweet/status/1086821889127833602,Map of the #Ottoman Empire in 1914 https://t.co/1gUcaLa3GO #MapPorn https://t.co/HgwPAG527d,2019-01-20 03:05 +0000,14.8801,"exotic, history"
https://twitter.com/MapPornTweet/status/1083198012417925121,Adolf Hitler's Headquarters https://t.co/zPCjwmEBGG #MapPorn https://t.co/uJAfDKS7ig,2019-01-10 03:05 +0000,14.643,"history, ww2"
https://twitter.com/MapPornTweet/status/1081869260505268230,Roman Gaul in the 1st century AD https://t.co/9bIlJWCYLE #MapPorn https://t.co/H1OiWv6PbJ,2019-01-06 11:05 +0000,14.43,"history, regional differences"
https://twitter.com/MapPornTweet/status/1090747774025506819,Logarithmic map of the observable universe based on objects proximity to earth - a map of booth time and space. https://t.co/yqh6gq083Z #MapPorn https://t.co/vs7ujjvBbF,2019-01-30 23:05 +0000,14.3705,"novelties, natural science"
https://twitter.com/MapPornTweet/status/1116583048462520320,Parliamentary Election Map of the British Isles 1885 https://t.co/NBiOMSCuAX #MapPorn https://t.co/hvCQ9eTuE4,2019-04-12 06:05 +0000,19.6494,"political realignment, history"
https://twitter.com/MapPornTweet/status/1120931654212546560,Surrname Smith in different European Languages https://t.co/dy9USl3tzL #MapPorn https://t.co/CwMvDGv72f,2019-04-24 06:05 +0000,19.0611,"language, regional differences"
https://twitter.com/MapPornTweet/status/1122665918096523264,This is the winning map! https://t.co/3hHTo6BwaQ,2019-04-29 00:56 +0000,17.0109,"novelties, texture"
https://twitter.com/MapPornTweet/status/1117987282282147840,The Sea of Marmara 1786 https://t.co/qOQk0UDboV #MapPorn https://t.co/TLXmPOFOq4,2019-04-16 03:05 +0000,16.2135,history
https://twitter.com/MapPornTweet/status/1115224043165065216,The Major Long Distance Hiking Trails in #America https://t.co/A7Zl0VJUgC #MapPorn https://t.co/sAjdHaA7EF,2019-04-08 12:05 +0000,15.665,sport
https://twitter.com/MapPornTweet/status/1119844501554466816,"Ravenna in the first century AD, #Italy https://t.co/J1TmpNjOTC #MapPorn https://t.co/3rpIwhl1gW",2019-04-21 06:05 +0000,14.3865,"history, texture"
https://twitter.com/MapPornTweet/status/1121520527829377024,Shrinking of Aral Sea https://t.co/ifUy8X20A4 #MapPorn https://t.co/o4oqTxqPwZ,2019-04-25 21:05 +0000,14.3595,"history, catastrophe"
https://twitter.com/MapPornTweet/status/1121067545316872192,United States Made Entirely of Rectangles https://t.co/SD2dZYfJgD #MapPorn https://t.co/abhBbiINaB,2019-04-24 15:05 +0000,13.9388,novelties
https://twitter.com/MapPornTweet/status/1115450530640195584,The EU's 100 largest islands https://t.co/49rS9YKWNF #MapPorn https://t.co/uGQwNBXIIy,2019-04-09 03:05 +0000,13.5486,knolling
https://twitter.com/MapPornTweet/status/1121475230180855808,Map of Los Angeles if all the ice melted https://t.co/YXDbDbaxev #MapPorn https://t.co/kkqBqptqW3,2019-04-25 18:05 +0000,13.513,"local, catastrophe"
https://twitter.com/MapPornTweet/status/864636532786831360,@merics_de The Merics Map on Chinese Global Infrastructure is featured on /r/MapPorn!  https://t.co/e6frBoORZy,2017-05-17 00:19 +0000,5.7971,history
https://twitter.com/MapPornTweet/status/865691327094169601,@pdovak Your Chinese metro map is featured on /r/MapPorn! https://t.co/78bO4P1zul,2017-05-19 22:11 +0000,4.8076,"subway, train, history"
https://twitter.com/MapPornTweet/status/865299781630828544,@GeographyNow There's a post about Geography Now! on /r/MapPorn! https://t.co/olcRrGb2HC,2017-05-18 20:15 +0000,4.6728,celebrity
https://twitter.com/MapPornTweet/status/869667776750735361,@OrdnanceSurvey Your Premier League Stadiums Map was featured on /r/MapPorn https://t.co/6HPH52yMzO,2017-05-30 21:32 +0000,3.0818,"sport, local"
https://twitter.com/MapPornTweet/status/866065411065774080,@fundforpeace The Fragile States Index map was featured on /r/MapPorn! https://t.co/HyKQQIsj86,2017-05-20 22:57 +0000,2.7027,catastrophe
https://twitter.com/MapPornTweet/status/863863009575264256,Chinese map of the world of Game of Thrones https://t.co/envcxEAWUL https://t.co/fVLrAoGJLM,2017-05-14 21:06 +0000,2.5053,pop culture
https://twitter.com/MapPornTweet/status/859953144809136128,@wallacetim One of your maps is featured on /r/MapPorn https://t.co/22qVZ0KURF,2017-05-04 02:09 +0000,2.3255,"regional differences, sport"
https://twitter.com/MapPornTweet/status/865031809712521218,@AfricaACSS Your Constitutional Term Limits map of Africa was featured on /r/MapPorn https://t.co/Po5XDwl4XB,2017-05-18 02:30 +0000,2,regional differences
https://twitter.com/MapPornTweet/status/864085045677391873,@geoviews Your Eurovision Voting Cartogram was featured on /r/MapPorn https://t.co/AxS0MPkpme,2017-05-15 11:48 +0000,1.9607,"regional differences, pop culture"
https://twitter.com/MapPornTweet/status/902021756038156289,"@simongerman600 Originally it was part of the United States, but was ceded to Britain in the Treaty of 1818. https://t.co/VTCJ49r9mq",2017-08-28 04:15 +0000,13.1155,"political realignment, history"
